nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0744366	Thibault Rossigneux	\N	\N	actor	tt0092903,tt0097102,tt2792346,tt0240886
nm0744367	Victor Rossigneux	\N	\N	actor	tt0260701
nm0744368	Aida Rossignol	\N	\N	make_up_department	tt0087944,tt0166817,tt0092133
nm0744369	Caroline Rossignol	\N	\N	art_department,production_designer,set_decorator	tt0344510,tt1043855,tt0453183,tt3805856
nm0744370	Claire Rossignol	\N	\N	actress	tt0201701,tt0182560,tt0356492
nm0744371	Claude Rossignol	\N	\N	actor	tt0061410,tt0061727,tt0188177,tt0085354
nm0744373	Céline Rossignol	\N	\N	miscellaneous,assistant_director,costume_department	tt0217100,tt10360862,tt10801324,tt1280566
nm0744374	Danielle Rossignol	\N	\N	miscellaneous	tt0097153,tt0090181,tt0099127,tt0087428
nm0744375	Helene Rossignol	\N	\N	actress	tt1455090,tt14313716
nm0744376	Janine Rossignol	\N	\N	actress	tt0080916
nm0744377	Jean Rossignol	\N	\N	writer	tt0045914
nm0744378	Laurence Rossignol	\N	\N	costume_department,script_department,miscellaneous	tt0174330,tt0120785,tt0301219,tt0406773
nm0744379	Malou Rossignol	\N	\N	make_up_department	tt0094947,tt0070460,tt0069219,tt0342222
nm0744380	Michelle Rossignol	1940	2020	actress,miscellaneous,cinematographer	tt0167575,tt0075036,tt0264496,tt0084560
nm0744381	Olivier Rossignol	\N	\N	editorial_department	tt0112769,tt0083925,tt0093505,tt0164368
nm0744382	Pascal Rossignol	\N	\N	camera_department,miscellaneous	tt1951266,tt1951265,tt0172495,tt2368619
nm0744383	Maria Helena Rossignolli	\N	\N	actress	tt0194501
nm0744384	Christophe Rossignon	\N	\N	producer,actor,production_manager	tt0113247,tt0424205,tt0364517,tt0290673
nm0744385	Gastone Rossilli	\N	\N	\N	\N
nm0744386	Jason Rossilli	\N	\N	actor,art_department,production_designer	tt0143901,tt4972920
nm0744387	Paul Rossilli	1948	\N	actor	tt0102975,tt0064665,tt0088852,tt0088618
nm0744389	Micky Rossillon	\N	\N	actress	tt0081766
nm0744390	Natalie Rossin	\N	\N	editor	tt0093830,tt0115283,tt2861690,tt0202207
nm0744391	Shayna Rossin	\N	\N	actress	tt0107413,tt0247082,tt1798292
nm0744392	Spela Rozin	1943	\N	actress,archive_footage	tt1671675,tt0063159,tt0176626,tt0176877
nm0744393	Gary Rossington	1951	2023	music_department,actor,composer	tt0112740,tt0118880,tt0109830,tt0181875
nm0744394	Jane Rossington	1943	\N	actress	tt0057741,tt0264970,tt0843262,tt0058842
nm0744395	Norman Rossington	1928	1999	actor,archive_footage	tt0058182,tt0056197,tt0067388,tt0085693
nm0744396	Adriana Rossini	\N	\N	production_manager	tt0202223
nm0744397	Alfredo Rossini	\N	\N	actor	tt0047953
nm0744398	Anna Teresa Rossini	1944	\N	actress	tt1859650,tt1677724,tt0167472,tt0105120
nm0744399	Barbara Rossini	\N	\N	actress	tt0040070
nm0744400	Bianca Rossini	\N	\N	actress,miscellaneous	tt1436562,tt0115351,tt0101073,tt0099091
nm0744401	Bianca Conti Rossini	\N	\N	director,writer,assistant_director	tt0123631,tt0169623,tt0339737,tt0089737
nm0744402	Bobbi Rossini	\N	\N	assistant_director,actress,producer	tt0176774,tt0094968,tt1259789,tt0113706
nm0744403	Bobby Rossini	\N	\N	producer	tt0171825
nm0744404	Bruna Rossini	\N	\N	actress	\N
nm0744405	Dario Rossini	\N	\N	producer	tt0071167
nm0744406	Doug Rossini	\N	\N	editor,sound_department,editorial_department	tt0093912,tt1294182,tt0844026,tt0112646
nm0744407	Elena Rossini	\N	\N	actress	tt0016742
nm0744408	Flora Rossini	\N	\N	actress	tt0015705,tt0017266,tt0016742,tt0018263
nm0744409	François Rossini	\N	\N	director,writer	tt0196247,tt3797766,tt0251591,tt0257198
nm0744410	Gabriel Rossini	\N	\N	producer,writer	tt0085125,tt0084036,tt0422522,tt0099901
nm0744411	Gerard Rossini	\N	\N	writer	tt0118235
nm0744412	Jan Rossini	\N	\N	actress	tt0064747,tt0066561,tt0064328,tt0063946
nm0744414	Julie-Amour Rossini	\N	\N	actress	\N
nm0744416	Lina Rossini	\N	\N	actress	tt0263153
nm0744417	Luiz Rossini	\N	\N	actor	tt0194149
nm0744418	Maria Teresa Rossini	\N	\N	actress	tt0189547,tt1443464
nm0744419	Mario Rossini	\N	\N	producer,writer,assistant_director	tt4720218,tt0100273,tt9629140,tt0357356
nm0744420	Mariolina Rossini	\N	\N	actress	tt0781544,tt0147541,tt0843437,tt0073561
nm0744421	Massimo Rossini	\N	\N	actor	tt0039233
nm0744422	Nino Rossini	1902	1965	actor	tt0031939,tt0033176,tt0039356,tt0831346
nm0744423	Robert Rossini	\N	\N	assistant_director,producer	tt0387350,tt0171825
nm0744424	Rogério Rossini	\N	\N	composer,music_department,actor	tt0261714,tt0257244,tt0257243,tt0134402
nm0744425	Rossana Rossini	\N	\N	actress	tt0244466
nm0744426	Sofia-Maria Rossini	\N	\N	assistant_director	tt0357356,tt0178972,tt0182247
nm0744427	Stefan Rossini	\N	\N	director,producer	tt28357575,tt28356415,tt0310781,tt0323374
nm0744428	Vanessa Rossini	\N	\N	actress,stunts	tt0088580,tt0138875
nm0744429	Terry Rossio	\N	\N	writer,producer,director	tt0103639,tt0325980,tt0126029,tt0453467
nm0744430	Marty Rossip	\N	\N	actor	tt0091061
nm0744431	Alycia Rossiter	\N	\N	producer,miscellaneous	tt0119731,tt0313038,tt14501126,tt0280460
nm0744432	David Rossiter	\N	\N	art_department	tt0120815
nm0744433	Deed Rossiter	1942	2023	special_effects,art_department,camera_department	tt0212338,tt0799934,tt0087336,tt0185654
nm0744434	Don Rossiter	\N	\N	art_department	tt0251778
nm0744435	Greg Rossiter	\N	\N	sound_department	tt0090006,tt0090773,tt0088988,tt0096131
nm0744436	Leonard Rossiter	1926	1984	actor,archive_footage	tt0062622,tt0073990,tt0075066,tt0063385
nm0744437	Nicholas Rossiter	1961	2004	producer,director,miscellaneous	tt0118258,tt0280262,tt0362819,tt0200358
nm0744438	Shannon Rossiter	\N	\N	actress	tt0107369,tt0108805,tt0426089,tt0304377
nm0744439	Steve Rossiter	\N	\N	camera_department,actor	tt0100503,tt0239094,tt0222512
nm0744440	Tim Rossiter	\N	\N	special_effects,art_department,production_designer	tt2051879,tt5657856,tt1125849,tt1951181
nm0744441	Angelo Rossitto	1908	1991	actor,miscellaneous,archive_footage	tt0089530,tt0022913,tt0039800,tt0067017
nm0744442	George Rossitto	\N	\N	actor,miscellaneous	tt0101509,tt0083254,tt0199214,tt3216366
nm0744443	Susan Rossitto	1956	2013	actress,stunts,miscellaneous	tt0103776,tt0107387,tt0119528,tt0093072
nm0744444	Michael Rossié	1958	\N	writer,actor	tt0178142,tt0111974,tt0105951,tt0176203
nm0744445	Gerhard Rosskamp	\N	\N	actor	tt0117215,tt0312358,tt0292648,tt0115532
nm0744446	Gilda Rosskamp	\N	\N	editor,sound_department,production_designer	tt0250389,tt0318267,tt0239399,tt0144050
nm0744447	Marcus Rossknecht	\N	\N	composer	tt0175907
nm0744448	Eva Rosskopf	\N	\N	producer,production_manager	tt0059901,tt0058941
nm0744449	Veit Rosskopf	\N	\N	actor	tt0245532
nm0744450	Lou Rossling	1943	\N	actress,soundtrack	tt0075293,tt36116710,tt5278254
nm0744451	Charley Rossman	\N	\N	actor,director,writer	tt0829482,tt1328908,tt0247082,tt1568292
nm0744453	Chris Rossman	\N	\N	art_department,miscellaneous	tt0119008,tt4035574
nm0744454	Erna Rossman	\N	\N	actress	tt0072273,tt0089997,tt8295068,tt0098464
nm0744455	Herman Rossman	\N	\N	writer	tt0025234
nm0744456	Mick Rossman	\N	\N	art_department	tt0120685,tt1815862,tt1568338,tt0155267
nm0744457	Paul Rossman	\N	\N	miscellaneous	tt0120772
nm0744459	Anja Roßmann	\N	\N	actress	tt0806910
nm0744460	Helmut Rossmann	1954	\N	actor	tt0060087,tt0231698,tt8783976,tt0230427
nm0744461	Jörg Rossmanner	\N	\N	sound_department	tt0117607
nm0744462	Barbara Rossmiesl	\N	\N	actress	tt0113827,tt0174204,tt0119653
nm0744463	Loma Rossmore	\N	\N	actor	tt0005481
nm0744464	John Rosnell	\N	\N	cinematographer	tt0110960,tt0423526,tt0105781,tt0275536
nm0744465	Danny Rossner	\N	\N	producer,production_manager,miscellaneous	tt10275534,tt0411272,tt0082782,tt11161474
nm0744466	Danny Rossner	\N	\N	actor	tt0889665,tt0106927
nm0744467	Dick Rossner	\N	\N	actor	tt0087418,tt0092449,tt0078776,tt0083546
nm0744468	Judith Rossner	1935	2005	actress,writer	tt0076327
nm0744469	Lod Rossner	1906	1978	animation_department	tt0031397,tt0033727,tt0031502,tt0034077
nm0744470	Robert Rossner	1932	\N	writer	tt0089290,tt2086859
nm0744471	Randy Rossness	\N	\N	actor	tt0106946
nm0744472	Barry Rossnick	\N	\N	miscellaneous	tt0087263,tt0239557
nm0744474	Antonio Rosso	\N	\N	writer	tt0168893,tt0193572,tt0062132
nm0744475	Beppe Rosso	\N	\N	actor,writer	tt11214590,tt4656810,tt0212725,tt1820701
nm0744476	Brian Rosso	\N	\N	camera_department	tt4154796,tt6334354,tt10128846,tt6791350
nm0744477	Claudio Rosso	\N	\N	actor,archive_footage	tt0073682
nm0744478	Edelma Rosso	\N	\N	actress	tt0445115,tt0220234,tt0204290,tt0373476
nm0744479	Enrica Rosso	\N	\N	actress	tt0093489,tt0096011,tt0295671,tt0178132
nm0744480	Franco Rosso	1941	2016	director,editor,producer	tt0080406,tt2880668,tt5528610,tt0402359
nm0744481	Lewis T. Rosso	\N	\N	production_manager	tt0040095,tt0040883
nm0744482	Lou Rosso	\N	\N	production_manager	tt0040800
nm0744483	Narcísio Rosso	1957	2012	actor	tt0132916,tt0138608,tt0138799
nm0744484	Nini Rosso	1926	1994	actor,music_department,soundtrack	tt0054586,tt0104012,tt0152512,tt0169819
nm0744485	Pablo Rosso	\N	\N	cinematographer,camera_department,actor	tt1437358,tt1038988,tt1649444,tt1649443
nm0744486	Patrizia Rosso	\N	\N	writer,assistant_director	tt0095920,tt0173146,tt34417228
nm0744487	Pierre Rosso	\N	\N	stunts,actor,miscellaneous	tt0070291,tt0108059,tt0058692,tt0077563
nm0744488	Raul Rosso	\N	\N	actor	tt0237923,tt0261198
nm0744489	Salvatore Rosso	1920	\N	assistant_director,director,production_manager	tt0039256,tt0051395,tt0064818,tt0056994
nm0744490	Spray Rosso	\N	\N	actress	tt0082163,tt0062568,tt0078658
nm0744491	Steven Rosso	\N	\N	miscellaneous	tt0148067
nm0744492	Yvonne Rosso	\N	\N	actress	tt0114647
nm0744493	Angelo Rosso-Aguirre	\N	\N	actor	tt0247929
nm0744494	Eduardo Rossoff	1955	\N	producer,director,writer	tt0185897,tt1226753,tt1315924,tt0092530
nm0744495	Ashtrid Rossol	\N	\N	actress	tt0119996
nm0744496	Carmen Rossol	\N	\N	\N	tt0163001
nm0744497	Ruth Rossol	\N	\N	\N	tt0163001
nm0744498	Tito Rossol	1960	\N	\N	tt0163001
nm0744499	Jim Rossolini	\N	\N	sound_department	tt0088857
nm0744500	Günther Rossoll	\N	\N	writer	tt0032166,tt0032227
nm0744501	Sicily Rossomando	\N	\N	actress	tt0104187,tt0101854
nm0744502	Richard Rossomme	1936	\N	actor	tt0107529,tt0098919
nm0744503	Ángel Rosson y Rubio	\N	\N	producer,production_manager,miscellaneous	tt10735624,tt0061494,tt0048234,tt0045701
nm0744504	Arthur Rosson	1886	1960	director,assistant_director,writer	tt0040724,tt0049833,tt0012892,tt0131392
nm0744505	Eddie Rosson	1956	1994	actor	tt0056757,tt0058793,tt0056743,tt0057784
nm0744506	Edward Rosson	1932	1978	cinematographer	tt0066133,tt0070915,tt0068912,tt0079489
nm0744507	Helene Rosson	1897	1985	actress	tt0006368,tt0012207,tt0016533,tt0160469
nm0744508	Keith Rosson	1937	\N	actor	tt0060911,tt5698174
nm0744509	Lili Rosson	1931	2019	actress	tt0052739
nm0744510	Pat Rosson	1952	2022	actor	tt0052522,tt0057803,tt0054545,tt0054519
nm0744511	Peggy Rosson	\N	\N	miscellaneous,visual_effects	tt0093260,tt0075860,tt0115639,tt0106387
nm0744512	J.W. Rosson	\N	\N	\N	tt0010386
nm0744513	Queenie Rosson	1889	1978	actress	tt0163073,tt0006469,tt0006577,tt0007440
nm0744514	Richard Rosson	1893	1953	actor,director,assistant_director	tt0023427,tt0018584,tt0028618,tt0035757
nm0744515	Roy Rossotti	1932	2008	art_department,director,assistant_director	tt0059113,tt0056172,tt0054518,tt0054483
nm0744517	André Rossouw	1935	2017	actor	tt2035523,tt0144624,tt7581800,tt7744764
nm0744518	Cobus Rossouw	\N	\N	actor,writer,sound_department	tt0068177,tt2022422,tt2141635,tt0098172
nm0744519	Denise Rossouw	\N	\N	make_up_department	tt0118665,tt0167350,tt0116257,tt0133985
nm0744520	Zane Rossouw	\N	\N	camera_department,miscellaneous	tt0285531,tt0443701,tt0795351,tt0331632
nm0744521	Nanci Rossov	\N	\N	director,actress,writer	tt0147643,tt14115620,tt0098754,tt2223950
nm0744522	Eva Rossovich	\N	\N	art_department	tt0112519
nm0744523	Tim Rossovich	1946	2018	actor,stunts,archive_footage	tt0088559,tt0081859,tt0081071,tt0084967
nm0744524	Gerhard Rossow	\N	\N	camera_department	tt0104809
nm0744525	Heinz Rossow	\N	\N	camera_department,visual_effects	tt1157603,tt6524084,tt0904138,tt1736403
nm0744526	Jim Rossow	1969	\N	miscellaneous,writer	tt0118928,tt0114660,tt0119292,tt0118301
nm0744527	Vitali Rosstalnoy	1936	2006	actor	tt0174240,tt0117959,tt0080083,tt0266233
nm0744528	Alex Rossu	\N	\N	producer	tt0221006
nm0744529	Mick Van Rossum	1965	\N	cinematographer,camera_department	tt0159603,tt1540761,tt1870949,tt2544766
nm0744530	Sverre Røssummoen	1951	\N	actor	tt0100944,tt1678020,tt5759648,tt0106139
nm0744531	Terry Ann Rossworn	\N	\N	actress	tt0049547
nm0744532	Rossy	\N	\N	actress	tt0082131
nm0744533	Karine Clara Rossy	\N	\N	actress	tt0110864,tt0117526
nm0744534	Michel Rossy	\N	\N	actor	tt0088114,tt0102140,tt0179206,tt0147842
nm0744535	Florrie Rost van Tonningen	1914	2007	\N	tt0071075,tt1646851,tt1397131,tt5257786
nm0744536	M.M. Rost van Tonningen	1894	1945	archive_footage	\N
nm0744537	Amy Rost	\N	\N	art_department,actress	tt0165598,tt1339175,tt4370596,tt10062292
nm0744538	Andrea Rost	1962	\N	actress	tt0255953,tt0818816,tt0286529,tt0849411
nm0744539	Anja Rost	\N	\N	actress	tt0806901
nm0744540	Barbara Rost	\N	\N	actress	tt0048163,tt0048367,tt0049986,tt0048542
nm0744541	Catharina Rost	\N	\N	location_management	tt0182596
nm0744542	Coco Rost	\N	\N	art_department	tt0119558,tt0112499
nm0744543	Curtis Rost	\N	\N	miscellaneous	tt0162222
nm0744544	Leo Rost	\N	\N	writer,producer	tt0195644
nm0744545	Patricia Rost	\N	\N	special_effects,miscellaneous	tt0185049,tt1577502,tt0094460,tt0072584
nm0744546	Simon X. Rost	1972	\N	writer,director,assistant_director	tt0346054,tt0279965,tt2324130,tt7290228
nm0744547	Yuri Rost	1939	\N	actor	tt0107658,tt0114054,tt0494239,tt1646962
nm0744548	Helga Rost-Haufe	\N	\N	actress	tt0089468
nm0744550	Kjell Rostad	\N	\N	cinematographer	tt0068379
nm0744551	Sonia Rostagni	\N	\N	actress	tt3805856
nm0744552	Aldo Rostagno	\N	\N	actor	tt0110021
nm0744553	Remo Rostagno	\N	\N	actor	tt0098658
nm0744554	François Rostain	\N	\N	actor	tt1605783,tt1748090,tt0084555,tt11310670
nm0744555	H.L. Rostaine	\N	\N	writer	tt0215837,tt0096877,tt0082833,tt0083185
nm0744556	Hubert Rostaing	1918	1990	music_department,composer,actor	tt0074811,tt0077563,tt0097318,tt0070130
nm0744557	Greg Rostami	\N	\N	visual_effects,miscellaneous	tt0113855,tt0114069,tt0112462,tt6265614
nm0744558	Georges Rostan	1938	2020	actor	tt0167833,tt0170974,tt0305997,tt0185786
nm0744559	Philippe Rostan	\N	\N	director,writer,assistant_director	tt1774325,tt2783824,tt1774460,tt0418939
nm0744560	Ali Rostand	\N	\N	actor	tt0119923
nm0744561	Cheri Rostand	\N	\N	actress	tt0178452,tt0210497
nm0744562	Edmond Rostand	1868	1918	writer,archive_footage	tt0093886,tt0099334,tt7456668,tt12889404
nm0744563	Eduardo R. Rostand	\N	\N	\N	tt0137489
nm0744564	Jean Rostand	1894	1977	director,actor,writer	tt0167597,tt0048968,tt4165650,tt0140679
nm0744565	Maurice Rostand	1891	1968	writer	tt0022725,tt0339501,tt0004027,tt0373476
nm0744567	Robert Syd Hopkins	1937	2018	writer	tt0267659,tt18394060,tt0073240
nm0744568	Hans Rosteen	\N	\N	actor	tt0087806
nm0744569	Krzysztof Rost	\N	\N	visual_effects,director,producer	tt1001526,tt0181689,tt3606756,tt0413267
nm0744570	Mahela Rostek	\N	\N	costume_designer	tt0220954
nm0744571	Sybilla Rostek	1972	\N	actress	tt0210056,tt0275116,tt0300657,tt0441074
nm0744572	Bjørn Rosten	\N	\N	sound_department,actor,art_department	tt0128282,tt0216776,tt0232099,tt0131697
nm0744573	Debbie Rosten	\N	\N	miscellaneous	tt0116019
nm0744574	Inger Kari Rosten	\N	\N	costume_department	tt0235796,tt0427339,tt0489800,tt0312123
nm0744575	Irwin Rosten	1924	2010	producer,writer,director	tt0073164,tt0065220,tt0318224,tt0057775
nm0744576	Leo Rosten	1908	1997	writer,archive_footage	tt0034449,tt0039589,tt0040798,tt0050710
nm0744577	Norman Rosten	1913	1995	writer,archive_footage	tt0056668,tt0203271,tt0365990,tt0042098
nm0744578	Peter Rosten	\N	\N	producer,editorial_department,director	tt0176052,tt0074007,tt0084756,tt0113238
nm0744579	David Roster	\N	\N	camera_department	tt0073697,tt0072440,tt0071095
nm0744580	David Roster	\N	\N	actor	tt0189575,tt0072440
nm0744581	Galen Roster	\N	\N	miscellaneous	tt0228054
nm0744582	Nen Rosterdinck	\N	\N	costume_department,costume_designer	tt0064748,tt0054051,tt0069450,tt0070484
nm0744583	Randy Rostetter	\N	\N	actor	tt0117525
nm0744584	Elke Rosthal	\N	\N	camera_department,director,actress	tt0226981,tt9684268,tt2111079
nm0744585	Martin Rostholm	\N	\N	actor	tt0221558
nm0744586	Rosti	\N	\N	actor,music_department	tt0060056,tt4666410
nm0744587	Estafan Rosti	1891	1964	actor,director,writer	tt0286642,tt0262494,tt0270834,tt0258759
nm0744588	John Rostill	1942	1973	actor,music_department,soundtrack	tt0119942,tt0094517,tt0061094,tt0058755
nm0744589	Steve Rostine	\N	\N	set_decorator,art_department,miscellaneous	tt0386676,tt0094514,tt0079027,tt0115376
nm0744590	Alina Rostkowska	1914	1993	actress	tt0055942,tt0088009,tt0079696,tt0080561
nm0744591	Lilian Rostkowska	\N	\N	actress	tt1127764,tt0086265,tt0159226,tt0887236
nm0744592	Andreas Rostock	1975	\N	editorial_department,visual_effects,miscellaneous	tt0146316,tt4547194,tt8368368,tt5727282
nm0744593	Friedl Rostock	\N	\N	actress	tt1797488,tt0041848,tt0236763,tt0123372
nm0744594	Gert Rostock	1948	\N	music_department,actor	tt0123292,tt18182626,tt21246918,tt0173735
nm0744595	Susanne Rostock	\N	\N	editor,director,editorial_department	tt1787797,tt9534960,tt0115805,tt0107787
nm0744597	Thomas Rostock	1966	\N	writer,director,casting_director	tt0183846,tt0183804,tt0302457,tt28443553
nm0744598	Leonid Rostoff	\N	\N	actor	tt0064177
nm0744599	Hichem Rostom	1947	2022	actor	tt0116209,tt0167565,tt0260522,tt1701210
nm0744600	Hind Rostom	1926	2011	actress,archive_footage	tt0356020,tt0315989,tt0373822,tt0356019
nm0744601	Zaki Rostom	1903	1972	actor	tt0342396,tt0275209,tt0268754,tt0310637
nm0744602	Babo Rostomashvili	\N	\N	actress	tt0261935
nm0744603	John Roston	\N	\N	actor,producer	tt0280060
nm0744604	Karen Roston	\N	\N	costume_designer,costume_department,actress	tt0087755,tt0159876,tt0080790,tt0079583
nm0744605	Miles Roston	\N	\N	director,writer,cinematographer	tt6442126,tt27475763,tt5451232,tt2569696
nm0744606	Roberta Roston	\N	\N	actress	tt0128663
nm0744607	Marina Rostotskaya	\N	\N	\N	\N
nm0744608	Natalya Rostotskaya	\N	\N	costume_designer	tt0085237,tt0833448,tt0178116,tt0420172
nm0744609	Andrey Rostotskiy	1957	2002	actor,director,stunts	tt0180853,tt0108172,tt5746352,tt0089322
nm0744610	Feliks Rostotsky	1948	2021	art_department,production_designer,actor	tt0316624,tt0197218,tt0309701,tt0090699
nm0744612	Stanislav Rostotskiy	1922	2001	director,actor,writer	tt0077222,tt0062907,tt0056269,tt0050303
nm0744613	Daniela Rostovic	\N	\N	actress	tt0165772
nm0744614	N. Rostovikov	\N	\N	actor	tt0166942
nm0744615	Andrei Rostovtsev	\N	\N	writer	tt0237781
nm0744616	Eduard Rostovtsev	\N	\N	writer	tt0173921
nm0744617	I. Rostovtsev	\N	\N	script_department,miscellaneous	tt0053240,tt0049358,tt0170126,tt0052193
nm0744618	Mikhail Rostovtsev	1872	1948	actor	tt0027522,tt21881674,tt12098820,tt0017844
nm0744619	Viktor Rostovtsev	1923	2007	actor	tt0478244,tt0089828,tt0128555
nm0744620	Z. Rostovtsev	\N	\N	actor	tt0026582
nm0744621	Walt Rostow	1916	2003	writer,archive_footage	tt1717207,tt0090497,tt0185129,tt0170896
nm0744622	Bryan Rostran	\N	\N	actor	tt0078406
nm0744623	Bruce Rostran	\N	\N	art_department	tt0187653,tt0175790,tt0252147
nm0744624	Bryan Rostron	\N	\N	actor	tt0076584,tt0203090,tt0076878,tt0074400
nm0744625	Yelena Rostropovich	\N	\N	actress	tt0107892,tt0089677,tt8082064
nm0744626	Mstislav Rostropovich	1927	2007	music_department,actor,director	tt2140479,tt0485947,tt0339598,tt1135092
nm0744627	Asmund Rostrup	1915	1983	writer,producer,actor	tt34273471,tt14463014,tt14121510,tt13992204
nm0744628	Egill Rostrup	1876	1940	actor,writer	tt2413056,tt0127905,tt0026366,tt2356276
nm0744629	Hans Rostrup	1937	2005	actor	tt0124187,tt0067111,tt0055179,tt0124989
nm0744630	Kaspar Rostrup	1940	\N	director,writer,actor	tt0097155,tt0212215,tt0082583,tt0115119
nm0744631	Oda Rostrup	1879	1955	actress	tt2430338,tt2433090,tt0126219,tt2429576
nm0744632	Ben Rostul	\N	\N	writer	tt0154094,tt0108717,tt0112067,tt28061056
nm0744633	Bjarne Rostvold	\N	\N	music_department,actor,composer	tt0418441,tt23861582,tt15401422,tt0329273
nm0744634	Henryk Rostworowski	1912	1984	writer,actor,music_department	tt0441074,tt0073201
nm0744635	Stéphane Rosty	\N	\N	actor	tt0191087,tt0214556
nm0744636	Mihály Rostás	1937	2002	actor	tt0079412
nm0744637	Catalina Rosu	\N	\N	actress	tt0078119
nm0744638	Marie Rosulková	1901	1993	actress,soundtrack,archive_footage	tt0213322,tt0063633,tt0138815,tt0167195
nm0744639	Andrea Rosum	\N	\N	camera_department	tt0161485,tt0112804,tt0119663,tt0109415
nm0744640	Jean-Baptiste Rosvelt	\N	\N	actor	tt0096071
nm0744641	Sebastián Rosvera	\N	\N	actor	\N
nm0744642	Helge Roswaenge	1897	1972	actor,soundtrack	tt0227736,tt0027947,tt0199777,tt0042527
nm0744643	Julie Roswal	\N	\N	actress	tt0102170
nm0744644	Glen Roswald	\N	\N	miscellaneous	\N
nm0744645	Anneli Roswall	\N	\N	actress	tt0103371,tt0444985,tt0222635
nm0744646	Franz Roswalt	\N	\N	writer	tt0024711,tt0384706,tt0023085,tt0451756
nm0744647	G. Marq Roswell	\N	\N	music_department,producer,composer	tt1258972,tt0427309,tt0266987,tt0233469
nm0744648	Maggie Roswell	1952	\N	actress,soundtrack,archive_footage	tt0462538,tt0096697,tt0085542,tt0091790
nm0744649	Steve Roswell	\N	\N	visual_effects	tt0144072
nm0744650	Rosy	\N	\N	actress	tt0235086,tt0256796
nm0744651	Léon Rosy	\N	\N	actor	tt0260170,tt0258483,tt0258845,tt0256048
nm0744652	Herbert Rosybal	\N	\N	actor	tt0068237
nm0744653	David Rosychuk	\N	\N	art_department	tt0770828,tt0429493,tt1486185,tt0120657
nm0744654	Johnny Rosza	\N	\N	camera_department	tt0076240
nm0744655	Chris Roszak	\N	\N	animation_department,art_department	tt0272388,tt1178180,tt0198181,tt0289408
nm0744656	Theodore Roszak	1933	2011	writer,miscellaneous	tt0366452,tt0795174,tt0318906,tt6407928
nm0744657	Cathy A. Roszell	\N	\N	assistant_director,miscellaneous,producer	tt0107978,tt0091059,tt0089348,tt0092840
nm0744658	Jennifer Roszell	1966	\N	actress	tt0935075,tt0914387,tt0098844,tt9742936
nm0744660	Teresa Roszkowska	1904	1992	costume_designer,actress,art_director	tt1111951,tt0056113,tt0052423,tt0047351
nm0744661	Czeslaw Roszkowski	1908	1978	actor	tt0051809,tt0054456,tt0054081,tt0059233
nm0744662	Janusz Roszkowski	\N	\N	actor	tt0056271
nm0744663	Greg Roszyk	\N	\N	actor,art_department	tt1600197,tt0113043
nm0744664	Guillermo Rosárez	\N	\N	actor	tt0124312
nm0744665	Alfredo Rosário	1861	\N	actor	tt0121999,tt0186842,tt0191297,tt0121993
nm0744666	António Rosário	\N	\N	actor	tt0098396,tt0105740,tt0203869,tt0119122
nm0744667	Jorge Rosário	\N	\N	director	tt0169600
nm0744668	Jarl Rosåsen	\N	\N	actor	tt0091171
nm0744669	Bert Rosé	\N	\N	composer,music_department	tt0175912,tt0178767,tt0038436,tt0320509
nm0744670	Muriel Rosé	\N	\N	miscellaneous,producer,production_manager	tt0099417,tt3475096,tt0400694,tt4952142
nm0744671	Pierre Rosée	\N	\N	actor	tt0078785
nm0744672	Aina Rosén	1909	1994	actress,soundtrack,archive_footage	tt0024147,tt0022040,tt0021939,tt0023624
nm0744673	Alex Rosén	1968	\N	actor	tt0387467,tt0381973,tt0113365,tt30183200
nm0744674	Anita Rosén	1927	1988	actress	\N
nm0744675	Bengt Rosén	1934	\N	actor	tt0061226,tt0066117
nm0744676	Carina Rosén	\N	\N	actress	tt0072178
nm0744677	Ella Rosén	1911	1984	script_department	tt0035029,tt0033300
nm0744678	Erik Rosén	1883	1967	actor,soundtrack	tt0031931,tt0038468,tt0037141,tt0036994
nm0744679	Erik Rosén	1906	\N	actor	tt0276508
nm0744680	Gabriel Rosén	1911	1971	actor	tt0030815,tt0036987,tt0038188
nm0744681	Hasse Rosén	\N	\N	\N	tt0057726
nm0744682	Jens Rosén	1974	\N	actor	tt6866280,tt0276508,tt0227155
nm0744683	Johan Rosén	1887	1962	actor	tt1254324,tt0015854,tt0015375,tt0037833
nm0744684	Kate Rosén	1916	1973	actress	tt0122152,tt0039007
nm0744685	Willy Rosén	\N	\N	miscellaneous,camera_department	tt36057491,tt0194600,tt20848920,tt5278254
nm0744686	J. Rosés	\N	\N	actor	tt0004231,tt0003746,tt0005045,tt0003608
nm0744687	Janusz Rosól	1946	2010	sound_department	tt0095729,tt0278080,tt0091536,tt0061415
nm0744688	Manuel Rosón	\N	\N	actor	tt0087812,tt0054254,tt0071538,tt0106989
nm0744689	Anna Rot	\N	\N	actress	tt11281272,tt5948694,tt8376990,tt1754568
nm0744690	Carlo Rota	1961	\N	actor,miscellaneous,producer	tt0144117,tt1132626,tt1430612,tt1194621
nm0744691	Cristina Rota	1945	\N	actress,miscellaneous,writer	tt0286971,tt0244347,tt0089089,tt0314197
nm0744692	Damiano Rota	\N	\N	composer,sound_department,soundtrack	tt0140046,tt0172518,tt0181266
nm0744693	Dante Rota	\N	\N	actor	tt0116441
