nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1101189	Darcy Yuille	\N	\N	director,writer,producer	tt1686782,tt0992938,tt0820842,tt0449866
nm11011890	Erica Rogers	\N	\N	actress,writer	tt11011658
nm11011931	Mario Mclain	\N	\N	production_designer,director,writer	tt11902896,tt17023500,tt11011558,tt10686714
nm11011934	Emmanuel Sotelo	\N	\N	director,camera_department,casting_department	tt21860996,tt13617128,tt11011558
nm1101194	Seok-hun Yun	\N	\N	writer,actor,assistant_director	tt21308998,tt0150731,tt0318656,tt0342774
nm1101195	Yeol Yun	\N	\N	writer	tt0304661,tt0304191
nm11011966	Marie Bredow	\N	\N	actress,director,writer	tt32578472,tt11011680,tt27791283,tt19352626
nm1101198	Tawnja Zahradka	\N	\N	actress,director,editor	tt0279889,tt0827167,tt0404610,tt0482075
nm11011984	Alexander Lex King	\N	\N	director,writer,producer	tt26752728,tt11011700,tt13369676,tt18327526
nm1101200	Edit Zakál	1973	\N	writer,director,script_department	tt1516503,tt0446224,tt0303639,tt0304492
nm1101202	Henrique Zambelli	\N	\N	writer	tt0296335,tt0439917,tt0291644,tt0813546
nm11012043	Yuchen Liu	\N	\N	actor,director	tt20784024,tt11156508,tt6686716,tt13808968
nm11012054	Ouardi Sidouni	\N	\N	director,writer,assistant_director	tt11011768,tt14342598
nm11012059	Mélissandre Carrasco	\N	\N	editorial_department,script_department,director	tt10384908,tt22801974,tt19841734,tt27737203
nm1101211	Noel Zarate	\N	\N	composer,director,actor	tt0295992,tt1168764,tt1975172,tt0409038
nm11012110	JD Cruz	\N	\N	writer	tt10161712
nm11012111	Geoderic Lomuntad	\N	\N	miscellaneous,director,writer	tt28288396,tt31711171,tt21310660,tt11091664
nm11012135	Chandra Pant	\N	\N	stunts,director,producer	tt33058210,tt13864442,tt11011868,tt27005084
nm11012138	Irvin Baloyi	\N	\N	writer,music_department	tt11384664
nm11012145	Sanjay Shrivastav	\N	\N	director	tt15920798,tt11011904,tt32331264,tt15458860
nm11012147	Victoria Mas	\N	\N	writer	tt11681282,tt0872057,tt6052530,tt12758402
nm1101215	Amalia Zarranz	\N	\N	director,writer,editor	tt0307151,tt0303401,tt1170357
nm11012150	Swaroop	\N	\N	director	tt11766304
nm1101216	Monique Zavistovski	\N	\N	editor,writer,producer	tt30321133,tt17736322,tt29497240,tt9129296
nm11012166	Margarita Gerogianni	\N	\N	writer	tt33412854,tt15506254,tt11012014,tt22036840
nm11012167	Pavlos Thomopoulos	\N	\N	director,assistant_director	tt29600583,tt22493838,tt11012014
nm11012176	Ivan Lyrchikov	\N	\N	actor,writer	tt23781942,tt9598172,tt33292284,tt27558795
nm1101219	Sérgio Zeigler	\N	\N	writer,director,producer	tt2431592,tt0324473,tt14625568,tt15427582
nm11012201	Luke Roulstone	\N	\N	director,writer,editorial_department	tt18939418,tt12567174,tt11000430
nm1101221	Mathieu Zeitindjioglou	\N	\N	editor,writer,director	tt1729572,tt7165360,tt7166302,tt0335160
nm11012210	Iqbal Baqsh	\N	\N	director	tt11012168
nm1101223	Charles Zembillas	\N	\N	animation_department,art_director,art_department	tt0089984,tt0295914,tt0260831,tt0181422
nm1101226	Flávio Zettel	\N	\N	editor,writer,director	tt2167895,tt7768800,tt12389996,tt0856775
nm1101227	Sharon Zezima	\N	\N	director,writer,producer	tt0303302
nm11012295	Rk Shukla	\N	\N	director	tt11012222
nm11012297	Epuru Krishna	\N	\N	director,producer,writer	tt11012230,tt16410372,tt16246176
nm11012300	Sofia Nyblom	\N	\N	director,writer,producer	tt11011400,tt13282594,tt13287806
nm11012308	Arvind Choubey	\N	\N	director	tt11012266,tt12855502
nm11012311	Asger Tougaard	\N	\N	writer	tt11012268
nm11012323	Hicham Tragha	\N	\N	director,writer,producer	tt11012284,tt15037096,tt15037418,tt15048766
nm1101234	Dagnia Zigmonte	1931	1997	writer	tt0829312,tt0096383
nm11012340	Ravi Bhushan	\N	\N	director,writer	tt12589960,tt11012302
nm11012362	Ajay Singh	\N	\N	director	tt11012334
nm11012366	Filip Struwe	\N	\N	writer	tt35765104,tt11012340,tt14603494
nm11012368	Kyle Ferris	\N	\N	actor,writer	tt11012344
nm1101237	Marco Zimprich	1971	\N	cinematographer,camera_department,writer	tt1667107,tt1082133,tt1861808,tt5362942
nm11012382	Sujit Kumar	\N	\N	director	tt11012366
nm1101239	Jane Zipp	\N	\N	director,writer,producer	tt0304221
nm11012392	Ravi H. Kashyap	\N	\N	director	tt11012390
nm11012403	Susann Knakowske	\N	\N	writer	tt0787994,tt0498891,tt0486535
nm11012426	Prashant Jammuwala	\N	\N	producer,director	tt11012438,tt15465144,tt15428512,tt15374748
nm11012448	Alfred Smith	\N	\N	director,editor,producer	tt11012464
nm11012471	Jennifer Thelander	\N	\N	writer	tt11012464
nm11012473	Baljeet Singh	\N	\N	director,writer	tt23472222,tt11012468
nm11012476	J. Granell Grau	\N	\N	director	tt0375471
nm11012477	Razvan Oprescu	\N	\N	director,writer,editor	tt11012476,tt15245058
nm11012483	Balkar Singh Bali	\N	\N	director,actor	tt11157774,tt11012490
nm11012489	Elhadji Demba Dia	\N	\N	director,camera_department	tt12656668,tt3281470
nm11012511	Vladimir Lomov	\N	\N	writer,director	tt28700643,tt6068034
nm1101252	Maja Zrnic	\N	\N	cinematographer,director	tt0403899,tt0293466,tt4726396,tt0359819
nm11012521	Douglas Oliveira	\N	\N	director,writer,editor	tt14354672
nm11012527	Baali	\N	\N	director,composer	tt11012594,tt14716282
nm1101253	Klára Tüdõs	1895	1980	costume_designer,director,writer	tt0130722,tt0032381,tt0032444,tt0033035
nm11012536	Anna Morel	\N	\N	writer	tt11012606
nm1101254	Karl-Heinz Zubrod	\N	\N	writer,miscellaneous	tt0855776,tt0144050,tt0276134,tt0108810
nm11012558	Renato Carvalho Borges	\N	\N	director	tt11012656
nm11012559	Suely Frota	\N	\N	director,producer	tt11012656
nm1101256	Mila Zuo	\N	\N	director,writer,producer	tt4018686,tt13943838,tt13463866,tt0303329
nm11012560	José Sarto	\N	\N	director	tt11012656,tt11542726
nm11012561	Nicholas Teixeira	\N	\N	director,cinematographer	tt11012656,tt21101294
nm11012562	Oona Quirino	\N	\N	writer	tt11012656
nm1101259	Maria Luiza d'Aboim	\N	\N	director,writer,producer	tt5997442,tt12809400,tt0304633
nm11012596	Masato Suzuki	\N	\N	director	tt9304350,tt21844706
nm11012598	Stavros Mitidis	\N	\N	director,writer	tt11012724
nm1101260	Peter d'Ambrosio	\N	\N	writer	tt0303964
nm11012617	Mark Dowling	\N	\N	actor,writer,composer	tt11012756
nm11012618	Ben Cullen	\N	\N	actor,writer,producer	tt11012756
nm11012619	Daire Mccabe	\N	\N	actor,writer,cinematographer	tt11012756
nm1101262	Marie d'Hyvert	\N	\N	actress,writer	tt0155614,tt0157717
nm11012621	Nadia Masoudi	\N	\N	director,writer,producer	tt11012758
nm11012641	Ilke Isisag	\N	\N	director,writer,camera_department	tt22298216,tt11010206
nm11012644	Onur Eris	\N	\N	director,producer	tt11010206
nm11012645	Ali Argün	\N	\N	producer,director	tt11010206
nm11012646	Coline Vernon	\N	\N	writer,director,set_decorator	tt11012772,tt15519150,tt19844752
nm11012659	Rieg Rodig	\N	\N	camera_department,composer,writer	tt11662832,tt11647038,tt21306810,tt9064564
nm11012670	Peter van Goethem	\N	\N	director,miscellaneous	tt11012916
nm11012695	Johannes Fopp	\N	\N	director,writer,composer	tt11012928,tt31548400
nm11012699	Ian Macrae	\N	\N	director	tt11012940,tt27664277
nm11012700	Barbara Hall	\N	\N	miscellaneous,director	tt11012940
nm11012701	Annie McLeod	\N	\N	director	tt11012940
nm1101271	Nynke de Jong	1985	\N	writer,editorial_department,script_department	tt2066908,tt0119448,tt0433704,tt0109808
nm1101275	Paula de Luque	\N	\N	director,writer,miscellaneous	tt1920980,tt27654644,tt0421989,tt29664089
nm11012762	Clovis Lowell	\N	\N	director,writer,cinematographer	tt13140018,tt8791234
nm11012775	Tauhid	\N	\N	actor,writer	tt15374732,tt9337588
nm1101279	Rui de Oliveira	\N	\N	director,writer	tt0296505
nm11012798	Isabelle Laker	\N	\N	director,writer	tt11013022
nm11012801	Ira A. Goryainova	\N	\N	director,writer,editor	tt11187282,tt11013026
nm11012858	Veerappa Maralavadi	\N	\N	writer,assistant_director	tt0246260,tt0369205,tt14338120,tt32336860
nm1101287	Eduardo de Vicente	\N	\N	writer,actor	tt0205843,tt0375396,tt5187198,tt0111920
nm11012891	Summer Quist	\N	\N	producer,director,assistant_director	tt12824918,tt16226760,tt10431294
nm11012898	Charles Wendel	\N	\N	writer	tt10778144
nm11012906	Rachael Tant	\N	\N	actress,producer,writer	tt11013612,tt13550614
nm1101292	Alain de Zilva	\N	\N	special_effects,camera_department,director	tt1823672,tt0290334,tt0317676,tt0449010
nm11012931	Frédéric Bertocchini	\N	\N	writer	tt11013644
nm11012966	Lewis Sycamore	\N	\N	actor,producer,director	tt14771352,tt13930462,tt14072064,tt11013952
nm11012987	Elisabeth Clark	\N	\N	actress,writer	tt11014040
nm11012989	Alexander Corsetti	\N	\N	writer,producer	tt11014040
nm11013023	Thryshon Battle	\N	\N	actor,writer	tt12502730,tt12497610,tt12502446,tt12745782
nm11013037	Jürgen Vogt	\N	\N	director,writer	tt15496758
nm11013042	Patricia Giuseppina Lo Mascolo	\N	\N	director	tt11014384,tt16444934
nm11013043	Paulo Rocha da Silva	\N	\N	writer	tt11014384,tt26863604
nm11013046	Thayenne Behr	\N	\N	writer,script_department	tt11014386,tt13524558
nm11013056	Branka Glavonjic	\N	\N	writer	tt33809001,tt13171304,tt34144672,tt10148090
nm11013067	Dan Hunter	\N	\N	director,writer	tt11014432,tt14036870
nm11013092	Raivis Tamsons	\N	\N	director,cinematographer	tt11014572
nm11013094	Verónica Hermosilla López	\N	\N	writer	tt11014626
nm1101310	Jackie van Beek	\N	\N	director,writer,actress	tt10193026,tt1928307,tt7908628,tt6728096
nm11013109	Bill McLaughlin	\N	\N	writer	tt0943525
nm11013151	Roger D. Fisher	\N	\N	writer,producer	tt11014804
nm11013159	Ignasi Clarà	\N	\N	writer	tt3538730
nm11013163	Annie Tucker	\N	\N	producer,writer	tt17217036,tt11014822,tt17220654
nm11013170	Christian Johannesson	\N	\N	director,cinematographer,producer	tt10955148
nm11013201	Dylan Ray Owen	\N	\N	actor,director,writer	tt13534114,tt10979956,tt13022242,tt30487633
nm11013211	Cara Jones	\N	\N	director,writer,producer	tt11014986
nm11013214	Zhou Guogang	\N	\N	director	tt11020282,tt11015020,tt11020270
nm1101323	Georg von Mitzlaff	\N	\N	director,miscellaneous,actor	tt0120804,tt10971210,tt0302361
nm1101325	Karl-Eduard von Schnitzler	1918	2001	writer,actor,producer	tt0167128,tt0386768,tt1394263,tt0314878
nm11013256	Deng Yuan	\N	\N	director	tt11020276,tt11020274
nm11013257	Pan Jun	\N	\N	director,writer	tt11020276,tt11020274,tt32341538,tt9530776
nm11013265	Stervma	\N	\N	writer	tt8526968,tt8527182
nm11013273	Graeme Stonebank	\N	\N	editor,director,producer	tt20880850,tt10990164
nm11013314	Zhao Shubin	\N	\N	director	tt11020280
nm1101333	Faruk Nafiz Çamlibel	1898	1973	writer,soundtrack	tt0179543,tt0348451,tt0308086,tt10924104
nm11013357	Johnathon Hughes	\N	\N	writer	tt0112004
nm1101338	Kristian Ødegård	1974	\N	actor,director,editor	tt0302148,tt2095343,tt0441584,tt6940730
nm11013381	Sofia Randel	\N	\N	director,writer	tt11015394
nm11013388	Jeff Velez	\N	\N	producer,director,actor	tt35720296,tt15209626,tt13647250,tt5759360
nm1101339	Pål Øie	1961	\N	director,writer,actor	tt0356176,tt1347007,tt2664880,tt0304757
nm11013400	Sujit Paain	\N	\N	director	tt10157648,tt16694402,tt10157638
nm11013414	Alan Traylor	\N	\N	director,producer	tt11015436
nm11013445	Larry Enright	\N	\N	writer	tt11015448,tt11061464
nm11013451	Aya Aziz	\N	\N	actor,writer,composer	tt11015450
nm11013452	Melissa Ingle	\N	\N	assistant_director,director,producer	tt28348247,tt11015450,tt10390160
nm11013453	Jose Villegas	\N	\N	director,writer,assistant_director	tt2527336,tt5712692,tt4311996,tt2559036
nm11013454	Jess Feidt	\N	\N	director	tt11121734
nm11013499	Mart Willemse	\N	\N	director,writer	tt11015526
nm11013544	Eric Rai'Vaun	\N	\N	producer,actor,director	tt12421702,tt23055108,tt18657784,tt28769032
nm11013616	Furong Pan	\N	\N	director,writer	tt11015686
nm11013635	Dean McKain	\N	\N	director	tt11015696
nm11013640	Guo Wanying	\N	\N	director	tt11020252
nm11013654	Devin Judin	\N	\N	director,writer,assistant_director	tt25384922,tt13433050,tt22458384,tt22882686
nm11013659	Megan Henry Herzlinger	\N	\N	writer,actress	tt32501660,tt32018335,tt10964168,tt14681620
nm11013667	Angeles Heim	\N	\N	director	tt11015760
nm11013668	Fernando Zanella	\N	\N	director,writer	tt11015760
nm11013672	Mohamed Rabie	1993	\N	director,producer	tt11015764,tt11018664,tt18566076
nm11013673	Mahmoud Maged	\N	\N	actor,writer,producer	tt11015764,tt27410892,tt18566076,tt32623676
nm11013698	Simone Greenwood	\N	\N	writer,actress,producer	tt16248660,tt6263066,tt11996578
nm11013721	Lasse Dein	\N	\N	actor,writer,composer	tt17493724,tt30983171,tt9715754,tt22987898
nm11013723	Casper Kofod	\N	\N	writer,editorial_department	tt9715754,tt1515451,tt8092650
nm11013743	Christelle Serrano	\N	\N	director,cinematographer,editor	tt11015886
nm11013744	Zahra Buck	\N	\N	producer,writer	tt31921358,tt31939899,tt31939932,tt31920197
nm11013773	Tina Kin	\N	\N	writer,producer,director	tt14778150,tt13341378,tt11015898,tt13549838
nm11013778	Huang Hsiao	\N	\N	writer	tt11015916
nm11013799	Jeffrey Fukushima	\N	\N	writer,cinematographer,editor	tt11015976,tt17061822
nm11013800	Charles Papadopoulos	\N	\N	director,writer,producer	tt11015976
nm11013802	Émilie Vandenabeele	\N	\N	producer,director,writer	tt14135888,tt25763646,tt28080273,tt15118104
nm11013805	Caroline Biau	\N	\N	actress,writer	tt11015988
nm1101381	Ash Christian	1985	2020	producer,actor,production_manager	tt0439179,tt0421054,tt0331933,tt1826813
nm11013810	Darian Prezioso	\N	\N	actor,camera_department,composer	tt23574960,tt11005930,tt24072888,tt28599750
nm11013852	Asher Allen	\N	\N	actor,writer	tt10543664
nm1101386	Jeff Auer	\N	\N	actor,writer,producer	tt5088906,tt4420112,tt3322314,tt14449470
nm11013870	John Pett	1927	2021	director,producer,writer	tt0071075,tt17321392,tt17423946,tt17374758
nm11013876	Iryna Sakhnenko	\N	\N	director,writer,assistant_director	tt15414258,tt11016096,tt14814530,tt35002437
nm11013882	Daniel Mierz	\N	\N	actor,writer,producer	tt15525468,tt35930024,tt5180734,tt11009944
nm11013886	John Joseph Sullivan	\N	\N	director,writer,assistant_director	tt11016152,tt11019580
nm11013890	Polina Horobets-Boichuk	\N	\N	assistant_director,director	tt11016160,tt35002437,tt31522763,tt35000685
nm11013927	Im Taehong	\N	\N	director	tt11016202
nm11013928	Kim Hong-joong	1998	\N	actor,writer,composer	tt15680064
nm11013932	Min-gi Song	1999	\N	actor,writer,soundtrack	tt13940632,tt15680064
nm11013940	Ezequiel Briff	\N	\N	cinematographer,director,writer	tt30982742,tt14514182,tt32493275,tt10520882
nm11013941	César González	\N	\N	director,writer,editor	tt23691722,tt10520882,tt24507648,tt23694806
nm11013956	Melissa Sahagian	\N	\N	miscellaneous,writer	tt9811118,tt29455183,tt0437745,tt0096697
nm11013978	Sergii Dmytrenko	\N	\N	director,writer,editor	tt11016220,tt21990036,tt26937324
nm11013983	Misato Kato	\N	\N	director	tt22185218,tt26240414,tt27237297,tt15024130
nm11014006	Sean Compton	\N	\N	director,writer,editor	tt11016248
nm11014009	London Outlaw	\N	\N	actress,choreographer,producer	tt31414656,tt14218830,tt15353130
nm1101403	György Báron	1951	\N	writer,actor,editorial_department	tt5996788,tt0191057,tt1213704,tt0296269
nm11014039	Aiji Okazaki	\N	\N	director	tt13925376
nm11014042	Takuro Okubo	\N	\N	director	tt27219410
nm11014053	Hannah Johnson	\N	\N	writer	tt11016358
nm11014097	Yuan-Sheng Huang	\N	\N	writer	tt11015916
nm11014104	Vit Fic	\N	\N	actor,producer,director	tt23574254,tt23631936,tt11261778,tt11787018
nm11014106	Jasper Neel	\N	\N	actor,writer,miscellaneous	tt11016428,tt15402678
nm11014132	Alexander Logutov	\N	\N	director,writer	tt11016484
nm11014137	Emily Sando	\N	\N	actress,cinematographer,director	tt12771458,tt12771354,tt12707684,tt16226506
nm11014145	Jesca Prudencio	\N	\N	director	tt11016498,tt23768434
nm11014157	G.K. Hunter	\N	\N	director,writer,producer	tt15837380,tt10942392
nm11014160	Rhonda Corey	\N	\N	writer,director,actor	tt7301292,tt12675270
nm11014165	Michael Grigsby	\N	\N	actor,writer	tt21369626,tt11016556
nm11014166	Marco Aurélio Giangiardi	\N	\N	writer,director,editor	tt21907830,tt11016580
nm11014177	Sidival Pinto Lopes	\N	\N	producer,writer	tt11016580,tt21907830
nm11014203	Harry Maidiotis	\N	\N	director,writer	tt11016610
nm11014215	Sergii Temyrenko	\N	\N	director	tt11016614
nm11014243	Mariana Tames	\N	\N	producer,director,writer	tt14167658,tt11016722,tt30816249,tt28092800
nm11014308	Kendall Robinson	\N	\N	actress,writer,editor	tt14849414,tt11017600,tt13778718
nm11014319	Robert Gadsbey	\N	\N	production_manager,miscellaneous,director	tt10972276
nm11014321	Carey St. Clair	\N	\N	director	tt0135332
nm11014353	Miguel Torres Cunha	\N	\N	producer,writer,director	tt11014384,tt18334412
nm11014367	Dinesh S. Yadav	\N	\N	director	tt11017702,tt29722694
nm11014368	Ryan Cramer	\N	\N	actor,writer,producer	tt11017706,tt11085448
nm11014373	Ahmed Farooq Siddiqui	\N	\N	director,writer	tt29083936,tt11017708
nm11014378	Shaad Kumar	\N	\N	director	tt11017716
nm11014380	Joseph Leonello	\N	\N	director,writer,cinematographer	tt11017718,tt11027970,tt11028046
nm11014407	Rajesh Manna	\N	\N	assistant_director,editor,producer	tt15131950,tt29870501,tt15004832,tt26655432
nm1101441	Mikael Bertelsen	1967	\N	producer,writer,actor	tt32328366,tt0926179,tt0383768,tt0395335
nm11014411	Nandkishor Mahato	\N	\N	director	tt11017724
nm11014415	Ilana G Mittleman	\N	\N	director,writer,casting_department	tt12275354,tt11017742,tt10008784,tt10671172
nm11014433	Renato Lucas	\N	\N	director,writer,cinematographer	tt3101360
nm11014450	Grace Forster	\N	\N	writer	tt21517838
nm1101450	Donald Black	\N	\N	actor,cinematographer,editor	tt1995069,tt11997446,tt13794588,tt19849574
nm1101451	Frank Black	1965	\N	music_department,actor,composer	tt0119229,tt0217869,tt0446029,tt1307068
nm1101452	Owen Black	\N	\N	actor,producer,writer	tt13605362,tt22037876,tt1874644,tt0098911
nm11014635	Jon David Sebastian	\N	\N	writer,actor,producer	tt11017770,tt13696962,tt11424886,tt9247762
nm11014679	Bailey Gold	\N	\N	art_department,writer,script_department	tt21402262,tt11655992,tt11017150,tt19844696
nm11014688	Nikki La Salla	\N	\N	writer,assistant_director	tt11017784
nm11014745	Nora Askew	\N	\N	director,writer	tt11017830
nm11014761	Andrew Slattery	\N	\N	actor,writer,producer	tt13696378,tt14490398,tt7420456
nm1101478	Ned Brower	1978	\N	actor,music_artist,director	tt0265298,tt0277371,tt31938062,tt0260320
nm11014780	Matthew Wild	\N	\N	director	tt11017902
nm11014811	Sangbin Park	\N	\N	cinematographer,director,writer	tt12813994,tt12838314,tt12845742,tt12869910
nm11014816	Hannah Shepard	\N	\N	writer,producer	tt11017974
nm1101482	Patrick Brunie	1947	\N	assistant_director,director,actor	tt4781584,tt0306241,tt0306199,tt0305592
nm11014829	Ke Zhou	\N	\N	director,actress,writer	tt6968118,tt27881502
nm1101483	Kobe Bryant	1978	2020	producer,actor,writer	tt6794476,tt1528854,tt1442437,tt8297674
nm1101485	Ian Michaels	\N	\N	producer,actor,writer	tt5167174,tt2298186,tt1241332,tt0423783
nm11014862	Alex Ionn	\N	\N	director	tt11018022
nm1101489	Albert Burke	\N	1999	writer	tt15053590,tt32457180,tt1594951,tt0055691
nm1101491	Andrés Bustamante	\N	\N	actor,director,writer	tt2378936,tt5160114,tt0320923,tt1819635
nm11014930	Andréa Lejault	\N	\N	director,producer,writer	tt11018108,tt35672616,tt13381620,tt13857854
nm11014954	Paula Heine	\N	\N	sound_department,actress,writer	tt21832336,tt10773080,tt11245850,tt23312008
nm11015027	Silvia Matthies	\N	\N	director,writer	tt33008623,tt0862613
nm1101505	Chris Candy	1984	\N	actor,sound_department,writer	tt4943330,tt26683420,tt2281159,tt31711471
nm11015050	Nellooli P Rajasekharan	\N	\N	writer	tt16024266
nm11015062	Lovro Lah	\N	\N	actor,writer,producer	tt11018272
nm11015064	Tina Tavcar	\N	\N	writer	tt11018272
nm11015071	Neeraj Puri	\N	\N	writer	tt11018274
nm11015098	Sharam Rahi	\N	\N	director,writer	tt11018310
nm11015100	Konstantin Oleinikov	\N	\N	director,actor,writer	tt11018320
nm11015101	Dmitry Osin	\N	\N	actor,writer	tt11018320
nm1101512	John Carmello	\N	\N	actor,writer,producer	tt0408273,tt0223344
nm11015128	Sibylle Ott	\N	\N	director,writer,editor	tt11018382,tt11975970
nm11015129	Klaus Affolter	\N	\N	director,writer,editor	tt11018382,tt11975970
